"Category","air temp","ground temp"
246,26.923076923076906,25.714285714285722
247,26.538461538461547,25.952380952380963
248,26.41025641025641,25.714285714285722
249,26.153846153846132,26.190476190476204
250,25.769230769230774,26.190476190476204
251,25.769230769230774,25.714285714285722
252,25.897435897435912,25.952380952380963
253,26.28205128205127,25.714285714285722
254,26.02564102564105,25.47619047619048
255,26.28205128205127,25.952380952380963
256,26.02564102564105,26.666666666666686
257,26.153846153846132,26.666666666666686
258,26.153846153846132,27.142857142857167
259,25.897435897435912,26.904761904761926
260,25.769230769230774,26.190476190476204
261,25.769230769230774,25.952380952380963
262,25.641025641025635,26.428571428571445
263,25.641025641025635,27.619047619047592
264,25.641025641025635,27.142857142857167
265,26.28205128205127,27.619047619047592
266,25.769230769230774,26.666666666666686
267,26.02564102564105,27.619047619047592
268,26.538461538461547,27.380952380952408
269,26.41025641025641,26.904761904761926
270,26.538461538461547,27.380952380952408
271,25.897435897435912,26.666666666666686
272,25.897435897435912,26.666666666666686
273,25.641025641025635,26.190476190476204
274,26.02564102564105,25.952380952380963
275,26.538461538461547,26.190476190476204
276,26.666666666666686,26.428571428571445
277,26.02564102564105,26.904761904761926
278,26.153846153846132,27.142857142857167
279,26.41025641025641,26.428571428571445
280,25.769230769230774,26.666666666666686
281,26.666666666666686,25.952380952380963
282,26.666666666666686,26.428571428571445
283,27.051282051282044,26.190476190476204
284,26.923076923076906,26.428571428571445
285,26.794871794871824,26.666666666666686
286,26.666666666666686,26.904761904761926
287,26.538461538461547,26.190476190476204
288,27.820512820512818,27.142857142857167
289,27.948717948717956,26.904761904761926
290,27.820512820512818,26.190476190476204
291,28.076923076923094,25.714285714285722
292,28.333333333333314,25.714285714285722
293,28.333333333333314,25.714285714285722
294,28.461538461538453,26.904761904761926
295,28.333333333333314,27.380952380952408
296,28.333333333333314,27.142857142857167
297,27.56410256410254,27.619047619047592
298,28.205128205128176,27.619047619047592
299,28.076923076923094,26.904761904761926
300,27.948717948717956,27.142857142857167
301,28.076923076923094,27.142857142857167
302,28.333333333333314,26.904761904761926
303,28.205128205128176,26.666666666666686
304,28.58974358974359,27.619047619047592
305,28.076923076923094,27.142857142857167
306,28.461538461538453,26.904761904761926
307,27.69230769230768,26.428571428571445
308,27.30769230769232,25.952380952380963
309,27.43589743589746,26.428571428571445
310,27.179487179487182,26.666666666666686
311,27.43589743589746,26.428571428571445
312,27.179487179487182,25.47619047619048
313,27.43589743589746,25.47619047619048
314,27.56410256410254,25.952380952380963
315,27.56410256410254,25.952380952380963
316,27.820512820512818,25.952380952380963
317,27.30769230769232,25.23809523809524
318,27.43589743589746,25.47619047619048
319,27.179487179487182,25.47619047619048
320,27.179487179487182,25.23809523809524
321,27.56410256410254,25.23809523809524
322,27.69230769230768,25.47619047619048
323,27.43589743589746,25.714285714285722
324,27.30769230769232,25.714285714285722
325,27.051282051282044,26.428571428571445
326,26.666666666666686,25.952380952380963
327,26.41025641025641,26.190476190476204
328,26.41025641025641,25.952380952380963
329,26.923076923076906,25.952380952380963
330,27.30769230769232,26.428571428571445
331,27.69230769230768,26.428571428571445
332,27.179487179487182,26.428571428571445
333,27.69230769230768,26.428571428571445
334,27.948717948717956,26.428571428571445
335,27.43589743589746,25.714285714285722
336,27.820512820512818,25.952380952380963
337,27.820512820512818,26.666666666666686
338,28.076923076923094,26.904761904761926
339,27.69230769230768,26.428571428571445
340,28.333333333333314,26.190476190476204
341,28.333333333333314,26.904761904761926
342,27.948717948717956,26.666666666666686
343,27.820512820512818,26.428571428571445
344,28.333333333333314,25.952380952380963
345,28.076923076923094,25.952380952380963
346,28.205128205128176,26.190476190476204
347,28.461538461538453,25.714285714285722
348,28.461538461538453,25.47619047619048
349,28.076923076923094,25.47619047619048
350,28.58974358974359,25.714285714285722
351,28.461538461538453,25.47619047619048
352,28.461538461538453,25.714285714285722
353,28.461538461538453,26.428571428571445
354,28.461538461538453,26.904761904761926
355,28.076923076923094,26.904761904761926
356,28.71794871794873,26.428571428571445
357,28.846153846153868,26.428571428571445
358,28.97435897435895,25.714285714285722
359,28.71794871794873,25.952380952380963
360,28.333333333333314,26.190476190476204
361,27.948717948717956,26.190476190476204
362,28.333333333333314,25.714285714285722
363,27.948717948717956,25.714285714285722
364,27.30769230769232,25.714285714285722
365,26.794871794871824,25.714285714285722
366,27.43589743589746,26.428571428571445
367,26.41025641025641,26.428571428571445
368,26.923076923076906,26.666666666666686
369,26.538461538461547,26.904761904761926
370,27.179487179487182,26.190476190476204
371,27.30769230769232,26.666666666666686
372,27.179487179487182,26.666666666666686
373,27.051282051282044,26.666666666666686
374,27.179487179487182,26.904761904761926
375,27.56410256410254,26.666666666666686
376,27.179487179487182,26.428571428571445
377,27.051282051282044,26.428571428571445
378,26.666666666666686,26.190476190476204
379,26.28205128205127,26.666666666666686
380,26.41025641025641,25.952380952380963
381,26.923076923076906,25.47619047619048
382,26.794871794871824,25.47619047619048
383,27.051282051282044,25.714285714285722
384,26.923076923076906,25.952380952380963
385,26.538461538461547,25.47619047619048
386,26.666666666666686,25.47619047619048
387,27.051282051282044,25.714285714285722
388,27.69230769230768,25.23809523809524
389,27.179487179487182,25.47619047619048
390,27.43589743589746,25.714285714285722
391,27.69230769230768,26.190476190476204
392,27.820512820512818,26.190476190476204
393,28.205128205128176,25.714285714285722
394,28.076923076923094,25.47619047619048
395,28.461538461538453,25.23809523809524
396,28.333333333333314,25.952380952380963
397,28.333333333333314,26.666666666666686
398,28.461538461538453,26.190476190476204
399,28.076923076923094,26.190476190476204
400,27.69230769230768,26.190476190476204
401,27.43589743589746,26.190476190476204
402,27.56410256410254,25.952380952380963
403,27.43589743589746,25.952380952380963
404,27.56410256410254,25.952380952380963
405,28.076923076923094,25.47619047619048
406,28.461538461538453,25.714285714285722
407,28.076923076923094,25.952380952380963
408,28.58974358974359,25.714285714285722
409,28.205128205128176,25.714285714285722
410,27.56410256410254,25.23809523809524
411,27.30769230769232,25.714285714285722
412,26.538461538461547,26.190476190476204
413,26.41025641025641,25
414,26.02564102564105,24.52380952380952
415,26.538461538461547,24.76190476190476
416,26.538461538461547,25.47619047619048
417,26.41025641025641,25.23809523809524
418,26.923076923076906,25.952380952380963
419,26.41025641025641,26.428571428571445
420,26.41025641025641,26.428571428571445
421,27.179487179487182,26.428571428571445
422,26.794871794871824,26.904761904761926
423,27.051282051282044,26.190476190476204
424,26.666666666666686,26.190476190476204
425,26.923076923076906,25.47619047619048
426,26.666666666666686,24.76190476190476
427,26.538461538461547,24.76190476190476
428,26.666666666666686,24.047619047619037
429,27.179487179487182,24.76190476190476
430,27.30769230769232,24.76190476190476
431,27.56410256410254,25.23809523809524
432,27.30769230769232,25.23809523809524
433,27.43589743589746,24.52380952380952
434,26.666666666666686,24.52380952380952
435,27.179487179487182,24.285714285714278
436,26.666666666666686,24.285714285714278
437,26.153846153846132,23.809523809523796
438,25.256410256410277,23.809523809523796
439,25.256410256410277,24.52380952380952
440,25.641025641025635,25
441,25.897435897435912,25
442,25.769230769230774,24.76190476190476
443,25.897435897435912,25.714285714285722
444,26.02564102564105,25.47619047619048
445,25.512820512820497,25.47619047619048
446,25.769230769230774,25.47619047619048
447,25.769230769230774,25.952380952380963
448,25.512820512820497,25.47619047619048
449,25.512820512820497,25.47619047619048
450,25.769230769230774,25
451,26.538461538461547,25
452,26.153846153846132,25.23809523809524
453,25.769230769230774,25
454,25.897435897435912,25.23809523809524
455,26.28205128205127,25.23809523809524
456,26.153846153846132,25.23809523809524
457,26.666666666666686,25
458,26.538461538461547,25.23809523809524
459,26.666666666666686,25
460,27.179487179487182,25.952380952380963
461,26.794871794871824,26.428571428571445
462,26.41025641025641,25.952380952380963
463,26.538461538461547,26.190476190476204
464,26.41025641025641,25.952380952380963
465,26.666666666666686,25.714285714285722
466,26.923076923076906,26.190476190476204
467,26.666666666666686,26.666666666666686
468,26.923076923076906,26.666666666666686
469,26.794871794871824,26.666666666666686
470,26.923076923076906,25.714285714285722
471,27.051282051282044,26.666666666666686
472,26.538461538461547,25.714285714285722
473,26.538461538461547,25.47619047619048
474,26.02564102564105,25.952380952380963
475,25.769230769230774,25.47619047619048
476,26.666666666666686,25.23809523809524
477,26.41025641025641,24.76190476190476
478,26.28205128205127,25
479,26.666666666666686,25
480,26.02564102564105,25
481,25.641025641025635,25.714285714285722
482,25.769230769230774,26.428571428571445
483,25.769230769230774,25.714285714285722
484,26.02564102564105,25.714285714285722
485,26.41025641025641,26.428571428571445
486,26.666666666666686,25.952380952380963
487,27.179487179487182,25.952380952380963
488,26.923076923076906,26.190476190476204
489,26.794871794871824,26.190476190476204
490,26.538461538461547,26.190476190476204
491,26.538461538461547,26.428571428571445
492,26.41025641025641,26.190476190476204
493,26.794871794871824,25.952380952380963
494,26.666666666666686,25.952380952380963
495,26.41025641025641,26.904761904761926
496,27.179487179487182,27.142857142857167
497,27.179487179487182,26.428571428571445
498,26.923076923076906,26.428571428571445
499,26.794871794871824,26.666666666666686
500,26.923076923076906,26.428571428571445
501,26.666666666666686,25.952380952380963
502,26.923076923076906,25.952380952380963
503,26.794871794871824,25.952380952380963
504,27.30769230769232,26.190476190476204
505,27.051282051282044,26.428571428571445
506,27.43589743589746,25.952380952380963
507,26.794871794871824,26.190476190476204
508,27.051282051282044,26.428571428571445
509,26.538461538461547,25
510,26.41025641025641,25
511,26.41025641025641,24.52380952380952
512,26.28205128205127,24.76190476190476
513,26.28205128205127,24.76190476190476
514,26.538461538461547,24.047619047619037
515,26.666666666666686,24.285714285714278
516,26.666666666666686,24.52380952380952
517,26.28205128205127,23.809523809523796
518,25.769230769230774,24.047619047619037
519,25.897435897435912,23.809523809523796
520,26.794871794871824,24.52380952380952
521,27.051282051282044,24.285714285714278
522,27.43589743589746,24.047619047619037
523,27.820512820512818,24.285714285714278
524,27.43589743589746,24.285714285714278
525,27.69230769230768,25
526,27.69230769230768,25
527,27.56410256410254,24.52380952380952
528,26.923076923076906,24.76190476190476
529,26.666666666666686,24.76190476190476
530,26.794871794871824,24.285714285714278
531,26.28205128205127,24.047619047619037
532,26.794871794871824,24.76190476190476
533,26.794871794871824,24.285714285714278
534,26.794871794871824,24.52380952380952
535,27.051282051282044,24.52380952380952
536,26.666666666666686,25
537,26.666666666666686,24.52380952380952
538,27.56410256410254,24.76190476190476
539,27.179487179487182,25.47619047619048
540,27.30769230769232,25
541,27.179487179487182,26.666666666666686
542,26.666666666666686,26.190476190476204
543,26.28205128205127,26.428571428571445
544,27.30769230769232,27.142857142857167
545,27.56410256410254,26.666666666666686
546,27.051282051282044,27.142857142857167
547,26.794871794871824,28.333333333333314
548,26.28205128205127,28.333333333333314
549,26.538461538461547,27.857142857142833
550,26.794871794871824,26.666666666666686
551,26.28205128205127,26.904761904761926
552,26.794871794871824,26.666666666666686
553,27.30769230769232,27.142857142857167
554,26.794871794871824,27.857142857142833
555,27.30769230769232,26.904761904761926
556,27.051282051282044,27.380952380952408
557,27.43589743589746,26.904761904761926
558,27.56410256410254,27.857142857142833
559,27.43589743589746,28.333333333333314
560,28.461538461538453,28.095238095238074
561,28.71794871794873,28.333333333333314
562,28.333333333333314,28.809523809523796
563,28.97435897435895,28.809523809523796
564,27.820512820512818,29.047619047619037
565,28.076923076923094,28.571428571428555
566,28.333333333333314,27.857142857142833
567,27.948717948717956,27.142857142857167
568,27.69230769230768,27.619047619047592
569,27.56410256410254,28.095238095238074
570,27.69230769230768,27.619047619047592
571,27.820512820512818,27.619047619047592
572,27.43589743589746,27.857142857142833
573,27.69230769230768,28.095238095238074
574,27.43589743589746,27.619047619047592
575,27.820512820512818,27.619047619047592
576,27.43589743589746,27.380952380952408
577,27.051282051282044,27.142857142857167
578,26.794871794871824,27.142857142857167
579,27.179487179487182,26.428571428571445
580,27.43589743589746,26.666666666666686
581,26.538461538461547,26.428571428571445
582,26.666666666666686,26.666666666666686
583,26.538461538461547,26.904761904761926
584,25.897435897435912,26.428571428571445
585,27.051282051282044,26.190476190476204
586,26.923076923076906,26.190476190476204
587,26.666666666666686,25.47619047619048
588,26.666666666666686,25.714285714285722
589,27.179487179487182,25.47619047619048
590,27.051282051282044,25.952380952380963
591,27.820512820512818,25.952380952380963
592,27.69230769230768,26.428571428571445
593,27.820512820512818,26.904761904761926
594,27.56410256410254,26.428571428571445
595,27.56410256410254,26.190476190476204
596,26.923076923076906,26.190476190476204
597,27.179487179487182,26.666666666666686
598,27.179487179487182,26.428571428571445
599,28.076923076923094,26.428571428571445
600,28.076923076923094,26.666666666666686
601,28.846153846153868,26.904761904761926
602,28.58974358974359,26.666666666666686
603,28.58974358974359,26.904761904761926
604,28.461538461538453,27.142857142857167
605,28.461538461538453,27.380952380952408
606,28.71794871794873,27.142857142857167
607,28.58974358974359,27.142857142857167
608,28.205128205128176,27.619047619047592
609,28.58974358974359,27.619047619047592
610,28.58974358974359,26.904761904761926
611,27.948717948717956,26.904761904761926
612,27.820512820512818,26.904761904761926
613,27.820512820512818,26.190476190476204
614,27.820512820512818,25.714285714285722
615,28.076923076923094,25.47619047619048
616,28.076923076923094,24.76190476190476
617,27.820512820512818,24.52380952380952
618,28.076923076923094,24.285714285714278
619,28.205128205128176,24.047619047619037
620,28.461538461538453,24.285714285714278
621,28.58974358974359,24.285714285714278
622,28.461538461538453,24.76190476190476
623,28.076923076923094,24.76190476190476
624,28.333333333333314,25
625,28.58974358974359,25.23809523809524
626,28.205128205128176,25.47619047619048
627,28.205128205128176,25.714285714285722
628,28.076923076923094,25.23809523809524
629,28.076923076923094,25.47619047619048
630,28.333333333333314,25
631,28.205128205128176,24.285714285714278
632,27.43589743589746,24.52380952380952
633,27.30769230769232,25.47619047619048
634,27.051282051282044,24.52380952380952
635,27.051282051282044,24.285714285714278
636,27.179487179487182,25
637,27.179487179487182,25
638,27.30769230769232,24.76190476190476
639,27.820512820512818,24.285714285714278
640,27.820512820512818,23.809523809523796
641,27.43589743589746,24.285714285714278
642,27.56410256410254,25.23809523809524
643,27.43589743589746,25
644,27.69230769230768,25
645,27.56410256410254,25
646,27.43589743589746,25
647,27.948717948717956,25
648,27.56410256410254,25.23809523809524
649,27.69230769230768,25
650,27.820512820512818,25.47619047619048
651,28.205128205128176,25.23809523809524
652,28.461538461538453,25.952380952380963
653,28.076923076923094,25.23809523809524
654,27.820512820512818,25.47619047619048
655,27.69230769230768,25.47619047619048
656,27.179487179487182,25.23809523809524
657,26.923076923076906,25.714285714285722
658,26.666666666666686,25.47619047619048
659,26.28205128205127,25.714285714285722
660,26.28205128205127,26.190476190476204
661,27.051282051282044,26.190476190476204
662,27.179487179487182,26.428571428571445
663,27.051282051282044,25.714285714285722
664,27.179487179487182,25.47619047619048
665,27.43589743589746,25.714285714285722
666,27.179487179487182,25.23809523809524
667,27.69230769230768,25
668,27.56410256410254,25.23809523809524
669,26.794871794871824,25.714285714285722
670,26.794871794871824,25.47619047619048
671,27.179487179487182,25.23809523809524
672,27.69230769230768,25
673,27.820512820512818,25.47619047619048
674,27.948717948717956,25.47619047619048
675,28.333333333333314,24.52380952380952
676,28.461538461538453,25.47619047619048
677,28.205128205128176,25.23809523809524
678,28.461538461538453,25.47619047619048
679,28.205128205128176,25.714285714285722
680,28.205128205128176,26.428571428571445
681,28.333333333333314,26.190476190476204
682,28.205128205128176,26.428571428571445
683,28.461538461538453,26.190476190476204
684,27.948717948717956,25.952380952380963
685,28.461538461538453,26.190476190476204
686,28.71794871794873,26.428571428571445
687,28.333333333333314,26.190476190476204
688,28.076923076923094,27.142857142857167
689,27.948717948717956,27.380952380952408
690,28.333333333333314,27.142857142857167
691,28.333333333333314,27.619047619047592
692,29.102564102564088,27.619047619047592
693,28.846153846153868,27.142857142857167
694,28.333333333333314,26.190476190476204
695,28.076923076923094,26.190476190476204
696,28.333333333333314,26.190476190476204
697,27.948717948717956,25.47619047619048
698,28.076923076923094,25.952380952380963
699,27.69230769230768,25.952380952380963
700,27.56410256410254,25.23809523809524
701,27.69230769230768,26.428571428571445
702,27.69230769230768,25.952380952380963
703,27.30769230769232,25.714285714285722
704,27.179487179487182,25.47619047619048
705,27.179487179487182,25.23809523809524
706,27.051282051282044,26.190476190476204
707,27.179487179487182,26.190476190476204
708,27.69230769230768,26.666666666666686
709,27.820512820512818,26.190476190476204
710,27.43589743589746,25.23809523809524
711,27.43589743589746,25.47619047619048
712,27.69230769230768,25.23809523809524
713,27.56410256410254,24.76190476190476
714,27.820512820512818,25.23809523809524
715,27.820512820512818,25.23809523809524
716,27.69230769230768,25.47619047619048
717,27.69230769230768,25.23809523809524
718,27.30769230769232,25.23809523809524
719,27.43589743589746,25.47619047619048
720,27.69230769230768,25
721,28.076923076923094,25.23809523809524
722,28.076923076923094,25.952380952380963
723,28.076923076923094,26.428571428571445
724,27.820512820512818,25
725,28.205128205128176,25.714285714285722
726,28.205128205128176,25.23809523809524
727,28.461538461538453,24.76190476190476
728,28.333333333333314,25.714285714285722
729,28.58974358974359,25.47619047619048
730,28.846153846153868,25.714285714285722
731,28.97435897435895,25
732,28.846153846153868,24.76190476190476
733,28.97435897435895,24.52380952380952
734,29.230769230769226,24.52380952380952
735,29.743589743589723,23.333333333333314
736,29.358974358974365,23.333333333333314
737,29.102564102564088,22.619047619047592
738,29.487179487179503,24.047619047619037
739,28.846153846153868,24.52380952380952
740,28.461538461538453,24.52380952380952
741,28.58974358974359,24.285714285714278
742,28.58974358974359,24.76190476190476
743,28.71794871794873,24.52380952380952
744,29.230769230769226,25
745,29.102564102564088,25.23809523809524
746,29.358974358974365,25.47619047619048
747,29.102564102564088,26.190476190476204
748,28.58974358974359,25.952380952380963
749,28.71794871794873,25.714285714285722
750,28.58974358974359,25.47619047619048
751,29.102564102564088,25.47619047619048
752,28.71794871794873,25.952380952380963
753,28.846153846153868,26.428571428571445
754,28.333333333333314,26.428571428571445
755,27.948717948717956,26.190476190476204
756,28.076923076923094,25.714285714285722
757,27.948717948717956,25.714285714285722
758,28.333333333333314,25.714285714285722
759,28.076923076923094,25.714285714285722
760,28.71794871794873,25.714285714285722
761,28.205128205128176,26.190476190476204
762,28.076923076923094,25.47619047619048
763,27.820512820512818,25.952380952380963
764,27.69230769230768,26.666666666666686
765,27.179487179487182,26.666666666666686
766,27.820512820512818,26.428571428571445
767,27.43589743589746,26.904761904761926
768,27.30769230769232,26.904761904761926
769,27.30769230769232,26.666666666666686
770,27.56410256410254,27.142857142857167
771,27.948717948717956,27.142857142857167
772,27.56410256410254,27.142857142857167
773,26.923076923076906,27.142857142857167
774,27.051282051282044,27.619047619047592
775,27.43589743589746,27.857142857142833
776,27.051282051282044,27.142857142857167
777,26.923076923076906,27.142857142857167
778,26.923076923076906,26.904761904761926
779,27.051282051282044,27.380952380952408
780,26.923076923076906,26.904761904761926
781,27.051282051282044,26.666666666666686
782,27.56410256410254,25.952380952380963
783,27.948717948717956,26.190476190476204
784,27.69230769230768,25.714285714285722
785,28.076923076923094,26.428571428571445
786,28.205128205128176,25.952380952380963
787,28.076923076923094,27.142857142857167
788,27.69230769230768,26.904761904761926
789,27.43589743589746,26.190476190476204
790,27.69230769230768,26.428571428571445
791,28.076923076923094,26.190476190476204
792,28.461538461538453,25.952380952380963
793,28.461538461538453,26.428571428571445
794,28.58974358974359,26.904761904761926
795,27.948717948717956,27.142857142857167
796,27.948717948717956,26.190476190476204
797,27.56410256410254,26.190476190476204
798,27.30769230769232,25.714285714285722
799,26.923076923076906,25.714285714285722
800,27.30769230769232,26.428571428571445
801,27.69230769230768,26.666666666666686
802,27.179487179487182,25.952380952380963
803,27.051282051282044,26.190476190476204
804,27.56410256410254,25.952380952380963
805,27.56410256410254,25.952380952380963
806,27.43589743589746,26.428571428571445
